column_a,code,browser,cldr_short_name,category
2137,U+2699,⚙,gear,tool
2138,U+1F5DC,🗜,clamp,tool
2139,U+2697,⚗,alembic,tool
2140,U+2696,⚖,balance scale,tool
2141,U+1F517,🔗,link,tool
2142,U+26D3,⛓,chains,tool
1835,U+2708,✈,airplane,transport_air
1836,U+1F6E9,🛩,small airplane,transport_air
1837,U+1F6EB,🛫,airplane departure,transport_air
1838,U+1F6EC,🛬,airplane arrival,transport_air
1839,U+1F4BA,💺,seat,transport_air
1840,U+1F681,🚁,helicopter,transport_air
1841,U+1F69F,🚟,suspension railway,transport_air
1842,U+1F6A0,🚠,mountain cableway,transport_air
1843,U+1F6A1,🚡,aerial tramway,transport_air
1844,U+1F6F0,🛰,satellite,transport_air
1845,U+1F680,🚀,rocket,transport_air
1787,U+1F682,🚂,locomotive,transport_ground
1788,U+1F683,🚃,railway car,transport_ground
1789,U+1F684,🚄,high-speed train,transport_ground
1790,U+1F685,🚅,bullet train,transport_ground
1791,U+1F686,🚆,train,transport_ground
1792,U+1F687,🚇,metro,transport_ground
1793,U+1F688,🚈,light rail,transport_ground
1794,U+1F689,🚉,station,transport_ground
1795,U+1F68A,🚊,tram,transport_ground
1796,U+1F69D,🚝,monorail,transport_ground
1797,U+1F69E,🚞,mountain railway,transport_ground
1798,U+1F68B,🚋,tram car,transport_ground
1799,U+1F68C,🚌,bus,transport_ground
1800,U+1F68D,🚍,oncoming bus,transport_ground
1801,U+1F68E,🚎,trolleybus,transport_ground
1802,U+1F690,🚐,minibus,transport_ground
1803,U+1F691,🚑,ambulance,transport_ground
1804,U+1F692,🚒,fire engine,transport_ground
1805,U+1F693,🚓,police car,transport_ground
1806,U+1F694,🚔,oncoming police car,transport_ground
1807,U+1F695,🚕,taxi,transport_ground
1808,U+1F696,🚖,oncoming taxi,transport_ground
1809,U+1F697,🚗,automobile,transport_ground
1810,U+1F698,🚘,oncoming automobile,transport_ground
1811,U+1F699,🚙,sport utility vehicle,transport_ground
1812,U+1F69A,🚚,delivery truck,transport_ground
1813,U+1F69B,🚛,articulated lorry,transport_ground
1814,U+1F69C,🚜,tractor,transport_ground
1815,U+1F6B2,🚲,bicycle,transport_ground
1816,U+1F6F4,🛴,kick scooter,transport_ground
1817,U+1F6F5,🛵,motor scooter,transport_ground
1818,U+1F68F,🚏,bus stop,transport_ground
1819,U+1F6E3,🛣,motorway,transport_ground
1820,U+1F6E4,🛤,railway track,transport_ground
1821,U+26FD,⛽,fuel pump,transport_ground
1822,U+1F6A8,🚨,police car light,transport_ground
1823,U+1F6A5,🚥,horizontal traffic light,transport_ground
1824,U+1F6A6,🚦,vertical traffic light,transport_ground
1825,U+1F6A7,🚧,construction,transport_ground
1826,U+1F6D1,🛑,stop sign,transport_ground
2152,U+1F3E7,🏧,ATM sign,transport_sign
2153,U+1F6AE,🚮,litter in bin sign,transport_sign
2154,U+1F6B0,🚰,potable water,transport_sign
2155,U+267F,♿,wheelchair symbol,transport_sign
2156,U+1F6B9,🚹,men’s room,transport_sign
2157,U+1F6BA,🚺,women’s room,transport_sign
2158,U+1F6BB,🚻,restroom,transport_sign
2159,U+1F6BC,🚼,baby symbol,transport_sign
2160,U+1F6BE,🚾,water closet,transport_sign
2161,U+1F6C2,🛂,passport control,transport_sign
2162,U+1F6C3,🛃,customs,transport_sign
2163,U+1F6C4,🛄,baggage claim,transport_sign
2164,U+1F6C5,🛅,left luggage,transport_sign
1827,U+2693,⚓,anchor,transport_water
1828,U+26F5,⛵,sailboat,transport_water
1829,U+1F6F6,🛶,canoe,transport_water
1830,U+1F6A4,🚤,speedboat,transport_water
1831,U+1F6F3,🛳,passenger ship,transport_water
1832,U+26F4,⛴,ferry,transport_water
1833,U+1F6E5,🛥,motor boat,transport_water
1834,U+1F6A2,🚢,ship,transport_water
2165,U+26A0,⚠,warning,warning
2166,U+1F6B8,🚸,children crossing,warning
2167,U+26D4,⛔,no entry,warning
2168,U+1F6AB,🚫,prohibited,warning
2169,U+1F6B3,🚳,no bicycles,warning
2170,U+1F6AD,🚭,no smoking,warning
2171,U+1F6AF,🚯,no littering,warning
2172,U+1F6B1,🚱,non-potable water,warning
2173,U+1F6B7,🚷,no pedestrians,warning
2174,U+1F4F5,📵,no mobile phones,warning
2175,U+1F51E,🔞,no one under eighteen,warning
2176,U+2622,☢,radioactive,warning
2177,U+2623,☣,biohazard,warning
2077,U+2709,✉,envelope,writing
2078,U+1F4E7,📧,e-mail,writing
2079,U+1F4E8,📨,incoming envelope,writing
2080,U+1F4E9,📩,envelope with arrow,writing
2081,U+1F4E4,📤,outbox tray,writing
2082,U+1F4E5,📥,inbox tray,writing
2083,U+1F4E6,📦,package,writing
2084,U+1F4EB,📫,closed mailbox with raised flag,writing
2085,U+1F4EA,📪,closed mailbox with lowered flag,writing
2086,U+1F4EC,📬,open mailbox with raised flag,writing
2087,U+1F4ED,📭,open mailbox with lowered flag,writing
2088,U+1F4EE,📮,postbox,writing
2089,U+1F5F3,🗳,ballot box with ballot,writing
2211,U+2648,♈,Aries,zodiac
2212,U+2649,♉,Taurus,zodiac
2213,U+264A,♊,Gemini,zodiac
2214,U+264B,♋,Cancer,zodiac
2215,U+264C,♌,Leo,zodiac
2216,U+264D,♍,Virgo,zodiac
2217,U+264E,♎,Libra,zodiac
2218,U+264F,♏,Scorpius,zodiac
2219,U+2650,♐,Sagittarius,zodiac
2220,U+2651,♑,Capricorn,zodiac
2221,U+2652,♒,Aquarius,zodiac
2222,U+2653,♓,Pisces,zodiac
2223,U+26CE,⛎,Ophiuchus,zodiac
